USER_ID,TYPE,FILE_ID,ARRIVAL_TIME,FILE_SIZE,USER2_ID,RF
229,r,123,760393,8,17,0
410,r,129,760847,3,12,0
294,r,7,761086,4,12,0
420,r,148,761790,8,9,0
194,r,32,762156,3,8,0
11,w,209,762368,4,11,0
495,r,141,762871,4,10,0
14,w,210,763099,9,14,0
203,r,142,763750,4,1,0
540,r,25,764151,8,100,0
183,r,90,764562,4,11,0
307,r,23,764636,7,44,0
116,r,121,765402,4,14,0
304,r,146,765562,5,11,0
16,w,211,765657,5,16,0
357,r,53,766228,5,15,0
529,r,10,767143,4,106,0
152,r,158,767265,7,48,0
365,r,103,767414,6,11,0
395,r,10,767477,4,106,0
549,r,75,767653,3,1,0
2,w,212,768203,8,2,0
303,r,78,768746,4,6,0
95,w,213,769009,4,95,0
531,r,146,769401,5,11,0
337,r,162,769804,3,42,0
383,r,92,769995,4,8,0
475,r,60,770380,4,82,0
402,r,117,771084,8,6,0
157,r,85,771219,2,15,0
496,r,43,771651,7,12,0
225,r,55,771655,5,18,0
285,r,74,771906,5,80,0
488,r,125,773000,3,75,0
402,r,79,773365,5,17,0
269,r,58,773513,7,4,0
424,r,111,773834,5,4,0
465,r,49,773853,5,97,0
191,r,30,774867,4,22,0
283,r,154,774981,7,5,0
128,r,150,775185,4,8,0
326,r,85,775326,2,15,0
311,r,37,775576,2,4,0
207,r,132,776111,2,22,0
251,r,91,776361,6,47,0
406,r,50,776793,6,8,0
216,r,27,777518,8,94,0
211,r,48,777669,4,15,0
286,r,68,777945,6,22,0
293,r,18,778197,1,2,0
132,r,67,779067,4,14,0
306,r,27,779340,8,94,0
126,r,129,779709,3,12,0
202,r,109,780226,5,2,0
286,r,14,780244,8,14,0
251,r,136,780970,5,5,0
442,r,124,781101,6,17,0
530,r,118,781221,5,35,0
227,r,131,781583,2,22,0
213,r,68,781771,6,22,0
201,r,6,782313,9,13,0
416,r,124,782493,6,17,0
450,r,37,783334,2,4,0
414,r,59,783460,4,8,0
205,r,85,783721,2,15,0
228,r,76,783956,2,62,0
177,r,67,784056,4,14,0
2,w,214,784567,4,2,0
139,r,82,785033,4,16,0
499,r,150,785686,4,8,0
316,r,63,785958,4,106,0
246,r,19,786398,9,4,0
280,r,13,786541,6,10,0
260,r,141,787032,4,10,0
94,w,215,787506,8,94,0
21,w,216,787935,4,21,0
101,w,217,788030,6,101,0
250,r,19,788846,9,4,0
154,r,64,788910,3,2,0
176,r,73,789634,6,15,0
514,r,42,790022,6,17,0
167,r,97,790149,6,68,0
547,r,157,790831,7,4,0
208,r,127,791203,6,26,0
19,w,218,791266,3,19,0
448,r,88,791401,4,11,0
220,r,132,791431,2,22,0
16,w,219,792169,2,16,0
454,r,99,792670,6,9,0
531,r,119,792825,6,5,0
432,r,43,793196,7,12,0
178,r,115,793697,8,17,0
331,r,82,794383,4,16,0
265,r,23,794385,7,44,0
455,r,55,794452,5,18,0
175,r,155,794739,7,8,0
458,r,71,795460,8,80,0
154,r,11,795918,2,17,0
345,r,16,795985,3,21,0
58,w,220,796250,5,58,0
49,w,221,797037,7,49,0
491,r,100,797320,5,22,0
341,r,96,797429,9,17,0
358,r,143,798462,5,51,0
340,r,95,798569,1,11,0
502,r,30,798656,4,22,0
147,r,146,798907,5,11,0
248,r,96,799301,9,17,0
437,r,154,799683,7,5,0
12,w,222,799956,4,12,0
446,r,2,800374,8,5,0
185,r,40,800519,3,1,0
473,r,3,801098,4,5,0
144,r,24,801203,8,6,0
318,r,80,801861,3,18,0
228,r,26,802093,8,14,0
128,r,18,802156,1,2,0
194,r,79,802164,5,17,0
119,r,43,803066,7,12,0
323,r,41,804247,4,17,0
348,r,38,804400,4,2,0
514,r,99,804415,6,9,0
528,r,17,804680,7,98,0
3,w,223,805276,3,3,0
374,r,119,805458,6,5,0
455,r,56,805982,4,18,0
337,r,9,806861,5,57,0
201,r,99,807035,6,9,0
442,r,124,807181,6,17,0
381,r,37,807455,2,4,0
241,r,65,808418,6,10,0
406,r,6,808589,9,13,0
403,r,46,808942,5,10,0
7,w,224,809958,5,7,0
168,r,62,810178,6,18,0
204,r,65,810425,6,10,0
289,r,4,810725,3,8,0
419,r,162,810965,3,42,0
239,r,138,812050,3,29,0
439,r,82,812385,4,16,0
282,r,160,812529,5,48,0
185,r,153,812825,4,60,0
263,r,22,813501,1,16,0
435,r,101,813659,4,2,0
355,r,99,813790,6,9,0
456,r,96,814457,9,17,0
282,r,73,815409,6,15,0
15,w,225,815458,6,15,0
312,r,136,816127,5,5,0
171,r,13,817218,6,10,0
464,r,98,817313,5,84,0
254,r,17,818251,7,98,0
389,r,123,819202,8,17,0
438,r,35,819473,6,26,0
165,r,11,821196,2,17,0
153,r,68,822193,6,22,0
378,r,104,823935,5,72,0
170,r,7,824561,4,12,0
322,r,66,826226,3,1,0
258,r,10,826341,4,106,0
550,r,56,828430,4,18,0
197,r,87,831086,7,6,0
301,r,20,832587,6,11,0
511,r,17,834738,7,98,0
22,w,226,836151,5,22,0
545,r,100,836908,5,22,0
244,r,111,839107,5,4,0
20,w,227,839222,7,20,0
164,r,153,840772,4,60,0
425,r,156,840828,2,4,0
396,r,49,841227,5,97,0
382,r,157,841861,7,4,0
273,r,194,841993,5,100,0
466,r,166,843015,4,16,0
6,w,228,843704,3,6,0
426,r,5,844904,3,10,0
170,r,142,845157,4,1,0
259,r,151,845444,1,13,0
379,r,176,846169,4,21,0
178,r,105,847083,5,4,0
463,r,33,847180,6,22,0
213,r,45,848125,5,4,0
498,r,154,848441,7,5,0
333,r,173,848588,8,14,0
284,r,24,849214,8,6,0
17,w,229,849644,7,17,0
199,r,95,849685,1,11,0
257,r,70,850758,6,17,0
394,r,123,851009,8,17,0
521,r,38,851299,4,2,0
335,r,6,851732,9,13,0
508,r,165,851863,2,82,0
295,r,161,852354,4,7,0
514,r,170,852733,3,14,0
126,r,105,852828,5,4,0
20,w,230,853258,6,20,0
313,r,96,854242,9,17,0
310,r,39,854294,6,6,0
8,w,231,854603,7,8,0
184,r,61,854814,7,15,0
27,w,232,855325,4,27,0
412,r,122,856379,5,22,0
246,r,182,856535,7,46,0
513,r,93,856543,6,4,0
452,r,17,856548,7,98,0
478,r,77,856743,9,1,0
535,r,8,857784,4,19,0
181,r,141,857871,4,10,0
452,r,111,857979,5,4,0
522,r,149,858519,4,5,0
220,r,75,859096,3,1,0
9,w,233,859114,2,9,0
134,r,110,859178,6,12,0
220,r,21,859432,7,1,0
256,r,131,860940,2,22,0
137,r,80,861074,3,18,0
171,r,92,861445,4,8,0
281,r,68,861998,6,22,0
210,r,76,862090,2,62,0
138,r,20,862121,6,11,0
426,r,9,862621,5,57,0
464,r,41,863643,4,17,0
482,r,27,863745,8,94,0
367,r,43,863995,7,12,0
437,r,40,864256,3,1,0
262,r,133,864431,4,15,0
266,r,64,864808,3,2,0
469,r,149,865092,4,5,0
351,r,160,865672,5,48,0
432,r,33,865703,6,22,0
117,r,164,865870,3,3,0
7,w,234,866079,8,7,0
473,r,94,866960,5,17,0
203,r,75,867171,3,1,0
361,r,112,867619,6,21,0
124,r,83,868179,4,13,0
227,r,100,868336,5,22,0
479,r,145,868420,7,64,0
544,r,37,868667,2,4,0
503,r,76,869562,2,62,0
195,r,49,869746,5,97,0
394,r,15,869881,5,75,0
18,w,235,870162,1,18,0
124,r,59,870185,4,8,0
201,r,69,870987,4,17,0
148,r,23,871283,7,44,0
271,r,10,871704,4,106,0
420,r,47,872240,5,6,0
370,r,97,872576,6,68,0
230,r,82,872998,4,16,0
550,r,9,873338,5,57,0
138,r,151,873903,1,13,0
329,r,194,874023,5,100,0
378,r,140,874401,6,76,0
296,r,109,874484,5,2,0
390,r,9,875097,5,57,0
433,r,54,875288,6,7,0
420,r,73,876334,6,15,0
269,r,91,876471,6,47,0
536,r,8,876657,4,19,0
456,r,173,876696,8,14,0
202,r,148,877139,8,9,0
416,r,58,878374,7,4,0
244,r,110,878389,6,12,0
121,r,70,878711,6,17,0
242,r,26,879387,8,14,0
10,w,236,879544,7,10,0
176,r,84,879733,3,110,0
217,r,116,879783,3,5,0
128,r,33,879824,6,22,0
263,r,150,881144,4,8,0
260,r,164,881233,3,3,0
471,r,92,881348,4,8,0
240,r,124,881412,6,17,0
19,w,237,881489,7,19,0
399,r,111,882816,5,4,0
536,r,144,882849,7,18,0
362,r,31,882959,5,1,0
192,r,20,883486,6,11,0
428,r,9,884050,5,57,0
149,r,93,884155,6,4,0
339,r,133,884616,4,15,0
18,w,238,885225,2,18,0
341,r,51,885453,3,11,0
409,r,121,885736,4,14,0
511,r,42,886281,6,17,0
398,r,77,886759,9,1,0
232,r,18,886777,1,2,0
136,r,145,887815,7,64,0
9,w,239,887957,5,9,0
299,r,24,888019,8,6,0
337,r,54,888119,6,7,0
347,r,81,889145,6,70,0
5,w,240,889485,4,5,0
151,r,146,889642,5,11,0
134,r,117,890482,8,6,0
83,w,241,890507,5,83,0
280,r,172,890667,5,98,0
484,r,62,890873,6,18,0
354,r,59,890951,4,8,0
534,r,141,891935,4,10,0
222,r,68,892222,6,22,0
512,r,66,892718,3,1,0
204,r,79,893267,5,17,0
125,r,103,893346,6,11,0
319,r,147,893379,5,7,0
286,r,98,893468,5,84,0
442,r,131,893765,2,22,0
178,r,91,894399,6,47,0
25,w,242,894694,6,25,0
463,r,60,894922,4,82,0
12,w,243,895141,4,12,0
314,r,5,895987,3,10,0
409,r,16,896154,3,21,0
177,r,34,896290,4,6,0
497,r,103,896801,6,11,0
133,r,145,897377,7,64,0
456,r,162,897622,3,42,0
247,r,19,897879,9,4,0
260,r,64,898671,3,2,0
268,r,142,898837,4,1,0
182,r,121,899368,4,14,0
161,r,124,899660,6,17,0
437,r,30,900552,4,22,0
329,r,115,900597,8,17,0
13,w,244,901174,4,13,0
315,r,124,901345,6,17,0
212,r,11,901721,2,17,0
508,r,78,901735,4,6,0
194,r,61,902459,7,15,0
319,r,133,902463,4,15,0
215,r,39,902958,6,6,0
474,r,56,903411,4,18,0
250,r,171,904091,10,14,0
14,w,245,904142,5,14,0
9,w,246,904390,6,9,0
362,r,151,905141,1,13,0
455,r,148,905411,8,9,0
145,r,78,905653,4,6,0
176,r,3,906308,4,5,0
210,r,119,906416,6,5,0
15,w,247,907005,4,15,0
394,r,108,907060,7,14,0
263,r,50,908070,6,8,0
247,r,32,908267,3,8,0
365,r,42,909203,6,17,0
184,r,90,909695,4,11,0
12,w,248,909747,4,12,0
348,r,93,909937,6,4,0
469,r,95,909998,1,11,0
520,r,90,910887,4,11,0
479,r,97,911092,6,68,0
194,r,27,911605,8,94,0
142,r,89,911889,8,7,0
263,r,71,912007,8,80,0
478,r,63,912367,4,106,0
547,r,44,912394,4,97,0
312,r,65,913179,6,10,0
182,r,115,913401,8,17,0
385,r,141,913812,4,10,0
8,w,249,914763,4,8,0
480,r,29,914941,5,81,0
271,r,80,915390,3,18,0
206,r,20,915437,6,11,0
180,r,101,915964,4,2,0
268,r,143,916804,5,51,0
318,r,17,917145,7,98,0
317,r,86,917662,4,65,0
304,r,9,918277,5,57,0
533,r,14,918829,8,14,0
306,r,72,918966,3,8,0
455,r,150,919739,4,8,0
514,r,105,919964,5,4,0
380,r,154,920609,7,5,0
310,r,127,921093,6,26,0
113,r,176,922104,4,21,0
192,r,80,922112,3,18,0
296,r,60,922608,4,82,0
212,r,118,923445,5,35,0
423,r,31,924039,5,1,0
155,r,194,924721,5,100,0
488,r,77,924902,9,1,0
182,r,121,925080,4,14,0
226,r,34,925105,4,6,0
65,w,250,926823,3,65,0
478,r,79,927600,5,17,0
294,r,101,928094,4,2,0
341,r,28,928215,6,73,0
114,r,46,929477,5,10,0
352,r,51,930285,3,11,0
30,w,251,930577,5,30,0
138,r,154,931935,7,5,0
210,r,167,931948,4,16,0
501,r,134,932147,5,6,0
224,r,43,933315,7,12,0
311,r,6,934565,9,13,0
272,r,64,934600,3,2,0
460,r,122,936377,5,22,0
11,w,252,936441,6,11,0
295,r,162,937892,3,42,0
5,w,253,938293,8,5,0
462,r,39,939689,6,6,0
534,r,102,941257,3,4,0
196,r,98,941787,5,84,0
384,r,96,943152,9,17,0
379,r,168,945288,9,4,0
216,r,70,946499,6,17,0
531,r,7,947970,4,12,0
383,r,24,949940,8,6,0
432,r,78,952805,4,6,0
65,w,254,953950,2,65,0
397,r,132,955824,2,22,0
213,r,52,957560,7,19,0
515,r,21,960037,7,1,0
118,r,94,961775,5,17,0
276,r,127,962972,6,26,0
452,r,87,964451,7,6,0
395,r,26,965553,8,14,0
410,r,70,966115,6,17,0
550,r,86,967376,4,65,0
265,r,51,968445,3,11,0
156,r,67,968991,4,14,0
489,r,141,969043,4,10,0
263,r,87,970196,7,6,0
247,r,10,970681,4,106,0
231,r,133,970815,4,15,0
272,r,11,972046,2,17,0
218,r,132,972114,2,22,0
509,r,112,972222,6,21,0
408,r,123,973784,8,17,0
434,r,159,973919,7,1,0
377,r,96,974885,9,17,0
415,r,194,975504,5,100,0
131,r,18,975555,1,2,0
465,r,93,976699,6,4,0
102,w,255,976820,5,102,0
143,r,57,977157,6,5,0
535,r,72,977931,3,8,0
233,r,169,978075,2,13,0
207,r,174,978357,2,13,0
488,r,143,979130,5,51,0
18,w,256,979365,4,18,0
253,r,25,979388,8,100,0
118,r,152,979527,3,8,0
145,r,157,980508,7,4,0
392,r,135,980535,5,22,0
439,r,111,981643,5,4,0
333,r,79,981829,5,17,0
270,r,112,981877,6,21,0
299,r,99,982466,6,9,0
318,r,169,984266,2,13,0
193,r,86,984567,4,65,0
217,r,29,984736,5,81,0
13,w,257,984788,5,13,0
276,r,126,985752,2,15,0
377,r,55,985948,5,18,0
457,r,151,986701,1,13,0
522,r,9,987396,5,57,0
358,r,147,987402,5,7,0
337,r,121,987542,4,14,0
137,r,187,987591,6,18,0
188,r,141,987888,4,10,0
229,r,195,988827,5,59,0
168,r,154,989010,7,5,0
525,r,30,989377,4,22,0
184,r,120,990210,5,12,0
197,r,196,990357,5,24,0
364,r,65,990517,6,10,0
497,r,161,990648,4,7,0
396,r,25,990704,8,100,0
452,r,72,991781,3,8,0
289,r,143,992031,5,51,0
467,r,1,992096,5,4,0
9,w,258,992244,3,9,0
11,w,259,992992,8,11,0
538,r,47,993501,5,6,0
188,r,175,993533,6,18,0
270,r,18,993544,1,2,0
271,r,40,994578,3,1,0
185,r,56,994638,4,18,0
486,r,112,994938,6,21,0
125,r,127,995381,6,26,0
192,r,154,996036,7,5,0
66,w,260,996265,7,66,0
206,r,83,996553,4,13,0
457,r,17,997273,7,98,0
347,r,1,997636,5,4,0
178,r,27,997932,8,94,0
260,r,151,997986,1,13,0
549,r,154,998418,7,5,0
509,r,58,999044,7,4,0
4,w,261,999053,3,4,0
269,r,167,999484,4,16,0
412,r,64,999882,3,2,0
183,r,195,1000096,5,59,0
379,r,55,1000233,5,18,0
440,r,186,1000672,6,22,0
405,r,36,1001629,4,82,0
232,r,140,1002069,6,76,0
236,r,173,1002251,8,14,0
451,r,22,1002577,1,16,0
259,r,111,1002953,5,4,0
238,r,174,1003164,2,13,0
237,r,150,1003324,4,8,0
525,r,37,1003742,2,4,0
21,w,262,1003907,1,21,0
523,r,90,1004382,4,11,0
463,r,98,1004695,5,84,0
233,r,20,1004755,6,11,0
363,r,100,1005028,5,22,0
6,w,263,1006128,6,6,0
173,r,37,1006133,2,4,0
359,r,13,1006768,6,10,0
432,r,190,1006892,9,7,0
121,r,99,1006910,6,9,0
173,r,43,1007636,7,12,0
496,r,175,1008018,6,18,0
8,w,264,1008826,4,8,0
7,w,265,1009185,4,7,0
176,r,53,1009566,5,15,0
407,r,46,1009689,5,10,0
379,r,187,1010249,6,18,0
449,r,157,1010745,7,4,0
367,r,150,1010826,4,8,0
536,r,162,1010987,3,42,0
269,r,88,1011016,4,11,0
529,r,163,1012091,5,17,0
484,r,103,1012363,6,11,0
538,r,130,1012520,6,44,0
450,r,163,1013184,5,17,0
444,r,183,1013187,5,95,0
188,r,95,1013949,1,11,0
275,r,6,1014071,9,13,0
282,r,12,1014974,6,12,0
361,r,75,1015442,3,1,0
230,r,68,1015838,6,22,0
258,r,112,1015845,6,21,0
120,r,189,1016106,6,19,0
6,w,266,1016329,7,6,0
339,r,181,1016967,6,9,0
264,r,169,1017166,2,13,0
242,r,34,1017678,4,6,0
481,r,67,1017789,4,14,0
470,r,70,1018415,6,17,0
248,r,198,1018539,7,25,0
269,r,55,1018757,5,18,0
514,r,52,1018979,7,19,0
8,w,267,1019234,3,8,0
263,r,181,1020329,6,9,0
206,r,11,1020385,2,17,0
14,w,268,1020443,3,14,0
210,r,145,1020898,7,64,0
191,r,128,1021270,3,8,0
189,r,82,1021457,4,16,0
212,r,44,1021509,4,97,0
460,r,24,1021989,8,6,0
341,r,148,1022058,8,9,0
372,r,138,1022499,3,29,0
402,r,68,1023286,6,22,0
179,r,9,1023482,5,57,0
4,w,269,1023829,9,4,0
415,r,52,1024069,7,19,0
377,r,11,1024274,2,17,0
426,r,36,1024629,4,82,0
183,r,7,1024676,4,12,0
40,w,270,1024842,4,40,0
187,r,45,1025538,5,4,0
194,r,22,1025914,1,16,0
278,r,105,1026274,5,4,0
309,r,137,1026716,4,14,0
443,r,166,1027404,4,16,0
226,r,186,1027450,6,22,0
186,r,59,1027707,4,8,0
463,r,1,1027893,5,4,0
296,r,133,1028687,4,15,0
173,r,41,1028866,4,17,0
395,r,11,1029023,2,17,0
294,r,89,1029745,8,7,0
4,w,271,1029792,7,4,0
408,r,41,1029999,4,17,0
210,r,187,1030512,6,18,0
525,r,157,1031001,7,4,0
195,r,76,1031285,2,62,0
243,r,17,1031561,7,98,0
437,r,127,1032086,6,26,0
114,r,146,1032427,5,11,0
397,r,48,1033006,4,15,0
503,r,46,1033470,5,10,0
3,w,272,1034177,9,3,0
181,r,52,1034222,7,19,0
257,r,175,1034226,6,18,0
122,r,61,1035286,7,15,0
410,r,142,1035448,4,1,0
381,r,26,1035687,8,14,0
220,r,87,1036280,7,6,0
399,r,87,1036770,7,6,0
21,w,273,1037452,3,21,0
538,r,120,1038024,5,12,0
156,r,141,1038184,4,10,0
6,w,274,1038531,4,6,0
548,r,67,1039148,4,14,0
199,r,53,1039724,5,15,0
494,r,190,1040145,9,7,0
369,r,17,1040222,7,98,0
530,r,202,1040900,7,17,0
306,r,129,1041144,3,12,0
501,r,149,1041344,4,5,0
61,w,275,1042169,4,61,0
236,r,175,1043193,6,18,0
365,r,14,1043222,8,14,0
283,r,72,1043819,3,8,0
301,r,69,1044485,4,17,0
79,w,276,1044930,10,79,0
301,r,185,1045166,5,20,0
170,r,136,1045519,5,5,0
452,r,72,1046083,3,8,0
548,r,189,1046277,6,19,0
386,r,197,1046721,6,106,0
115,r,56,1047331,4,18,0
189,r,162,1047385,3,42,0
433,r,146,1047882,5,11,0
161,r,95,1048307,1,11,0
420,r,157,1048383,7,4,0
319,r,175,1049499,6,18,0
416,r,80,1050411,3,18,0
110,w,277,1050856,8,110,0
213,r,62,1051160,6,18,0
18,w,278,1051539,7,18,0
157,r,9,1052265,5,57,0
160,r,62,1053037,6,18,0
496,r,78,1053306,4,6,0
491,r,137,1054328,4,14,0
463,r,61,1054711,7,15,0
427,r,117,1055033,8,6,0
442,r,102,1055529,3,4,0
137,r,62,1056446,6,18,0
311,r,196,1056479,5,24,0
8,w,279,1057042,2,8,0
318,r,197,1058330,6,106,0
478,r,133,1058911,4,15,0
503,r,129,1060235,3,12,0
399,r,58,1060403,7,4,0
151,r,74,1063179,5,80,0
211,r,47,1063264,5,6,0
451,r,82,1064849,4,16,0
433,r,133,1065738,4,15,0
114,r,66,1067726,3,1,0
450,r,33,1068634,6,22,0
351,r,73,1070169,6,15,0
200,r,62,1070784,6,18,0
472,r,28,1071409,6,73,0
381,r,175,1072606,6,18,0
131,r,101,1073117,4,2,0
230,r,18,1074279,1,2,0
388,r,67,1075144,4,14,0
360,r,105,1075711,5,4,0
426,r,145,1077246,7,64,0
212,r,81,1078902,6,70,0
529,r,121,1080662,4,14,0
343,r,26,1082258,8,14,0
335,r,147,1084794,5,7,0
478,r,197,1087233,6,106,0
5,w,280,1087717,6,5,0
229,r,108,1088484,7,14,0
158,r,161,1090058,4,7,0
527,r,3,1090321,4,5,0
171,r,143,1091501,5,51,0
332,r,149,1092466,4,5,0
498,r,67,1093387,4,14,0
490,r,149,1093647,4,5,0
438,r,112,1094296,6,21,0
285,r,6,1095032,9,13,0
224,r,34,1095487,4,6,0
